"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","fastGreedy_cluster","glay_cluster","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5.071146245059288","0.0","0.19719407638347625","0.0","2","9","11","3","false","STK3","13.0","0","2","1","0.9882675900718751","false","0","STK3","0","0.0"
"4.131620553359684","4.797790145901746E-4","0.2420357792021429","0.0","3","8","13","3","false","HRAS","20.5","0","3","1","0.9909751569067443","false","0","HRAS","13774","0.5"
"5.071146245059288","0.0","0.19719407638347625","0.0","1","9","11","3","false","EXOSC8","13.0","0","1","0","0.9882675900718751","false","0","EXOSC8","0","0.0"
"5.071146245059288","0.0","0.19719407638347625","0.0","2","9","11","3","false","E4F1","13.0","0","2","1","0.9882675900718751","false","0","E4F1","0","0.0"
"5.071146245059288","0.0","0.19719407638347625","0.0","1","9","11","3","false","CDC20","13.0","0","1","0","0.9882675900718751","false","0","CDC20","0","0.0"
"4.3264822134387355","2.007603515485593E-5","0.23113466106340214","0.0","4","8","2","1","false","NOTCH3","14.5","0","4","2","0.9904135959266895","false","0","NOTCH3","3290","0.6136363636363636"
"4.304743083003952","4.914336675959305E-4","0.23230190065191444","0.0","2","8","15","17","false","EIF4A2","17.5","0","2","0","0.9904762447175679","false","0","EIF4A2","20226","0.5"
"4.408695652173913","0.0","0.22682445759368838","0.0","1","8","15","8","false","EIF2C4","16.0","0","1","0","0.990176669590277","false","0","EIF2C4","0","0.0"
"3.409090909090909","0.009937392705695726","0.29333333333333333","0.016666666666666666","17","7","15","8","false","JAK1","12.125","0","17","1","0.9930573749017553","false","0","JAK1","385992","0.07199367088607594"
"5.927667984189723","7.90513833992095E-4","0.16870040674801628","0.0","3","9","3","17","false","MADD","1.5","0","3","1","0.9857992277112688","false","0","MADD","107414","0.5"
"6.927272727272728","0.0","0.1443569553805774","0.0","1","10","3","17","false","VPS13D","2.0","0","1","0","0.9829185223997904","false","0","VPS13D","0","0.0"
"4.718577075098814","0.0","0.21192829619701795","0.0","1","9","23","18","false","CDC25B","10.0","0","1","0","0.9892836395530293","false","0","CDC25B","0","0.0"
"3.7189723320158103","0.0033151925464359505","0.26889148687426934","0.0","10","8","23","18","false","KRAS","2.8","0","10","0","0.9921643448645077","false","0","KRAS","384652","0.12857142857142856"
"4.718577075098814","0.0","0.21192829619701795","0.0","1","9","23","18","false","CDC25A","10.0","0","1","0","0.9892836395530293","false","0","CDC25A","0","0.0"
"4.718577075098814","0.0","0.21192829619701795","0.0","1","9","23","18","false","RASSF2","10.0","0","1","0","0.9892836395530293","false","0","RASSF2","0","0.0"
"3.8482213438735178","6.115839026133304E-4","0.25986031224322104","0.3","5","7","7","1","false","RASA1","66.8","0","5","0","0.991791869326013","false","0","RASA1","78252","0.28620689655172415"
"3.8102766798418974","0.001321185748409493","0.262448132780083","0.0","3","7","2","18","false","RAF1","126.66666666666667","0","3","0","0.9919012199428188","false","0","RAF1","81188","0.33511111111111114"
"4.718577075098814","0.0","0.21192829619701795","0.0","1","9","23","18","false","FHOD1","10.0","0","1","0","0.9892836395530293","false","0","FHOD1","0","0.0"
"3.992885375494071","3.138842916129245E-4","0.25044545634527815","0.0","4","7","14","18","false","BRAF","47.333333333333336","0","4","1","0.9913749700994406","false","0","BRAF","54248","0.3357487922705314"
"3.858102766798419","4.32276479998192E-4","0.2591947546357955","0.5","5","7","7","1","false","RIN1","77.5","0","5","1","0.9917633926028864","false","0","RIN1","53534","0.34797297297297297"
"4.578260869565217","0.0","0.2184235517568851","0.0","1","8","7","1","false","PARD3","15.0","0","1","0","0.989688009021426","false","0","PARD3","0","0.0"
"3.5786561264822137","0.002453386145258784","0.27943450408659154","0.0761904761904762","15","7","7","1","false","CSK","22.333333333333332","0","15","0","0.9925687143329043","false","0","CSK","199490","0.09864253393665158"
"4.578260869565217","0.0","0.2184235517568851","0.0","1","8","7","1","false","ID3","15.0","0","1","0","0.989688009021426","false","0","ID3","0","0.0"
"4.6588932806324115","2.0003615022492117E-5","0.21464325103928053","0.0","3","8","7","1","false","FCGR1A","7.0","0","3","0","0.9894556389607135","false","0","FCGR1A","2188","0.4"
"4.191699604743083","4.874068475353502E-5","0.23856671381423858","0.0","2","8","11","1","false","LCP2","21.0","0","2","0","0.9908020184301353","false","0","LCP2","10332","0.5128205128205128"
"3.7110671936758894","0.0036843182507748404","0.2694642666950687","0.2","15","7","7","1","false","CBL","30.90909090909091","0","15","4","0.992187126243009","false","0","CBL","377466","0.12157287157287157"
"3.7490118577075098","0.001175417028378645","0.26673695308381656","0.14285714285714285","12","7","7","1","false","SHC1","46.0","0","12","4","0.9920777756262031","false","0","SHC1","244276","0.18346774193548387"
"4.991304347826087","0.0","0.20034843205574915","0.0","2","9","2","3","false","HN","11.0","0","2","1","0.9884976819947375","false","0","HN","0","0.0"
"3.991699604743083","0.0028045816269770757","0.2505198534508367","0.0","17","8","2","3","false","BAX","3.909090909090909","0","16","4","0.991378387306216","false","1","BAX","721858","0.14545454545454545"
"4.991304347826087","0.0","0.20034843205574915","0.0","1","9","2","3","false","KCNA3","11.0","0","1","0","0.9884976819947375","false","0","KCNA3","0","0.0"
"4.2043478260869565","4.3059450393945247E-4","0.2378490175801448","0.0","5","8","21","3","false","BCL2L11","16.25","0","5","1","0.9907655682245332","false","0","BCL2L11","38308","0.27232142857142855"
"4.6924901185770755","1.9851700222762606E-5","0.2131064690026954","0.0","4","8","16","3","false","BAK1","8.0","0","4","1","0.9893588181020833","false","0","BAK1","1738","0.4375"
"3.2537549407114623","0.006700098746057919","0.3073372206025267","0.027777777777777776","9","7","2","2","false","UBA52","100.66666666666667","0","9","0","0.9935050289893042","false","0","UBA52","1167590","0.13498498498498498"
"4.2272727272727275","9.2941197263685E-7","0.23655913978494622","0.0","6","8","19","1","false","TLR3","13.0","0","5","2","0.9906995022268796","false","1","TLR3","194","0.5714285714285714"
"3.5478260869565217","0.0033930930506020696","0.2818627450980392","0.08974358974358974","19","7","6","1","false","PIK3R1","41.92307692307692","0","19","6","0.9926575617090589","false","0","PIK3R1","411546","0.11768573307034845"
"3.858498023715415","7.411566460683981E-6","0.2591682032370416","0.0","2","8","1","2","false","TRPM7","26.0","0","2","0","0.9917622535339613","false","0","TRPM7","1214","0.6756756756756757"
"2.9707509881422927","0.024993860020878996","0.3366152208621607","0.05026455026455026","30","7","1","2","false","MYH9","44.57142857142857","0","30","2","0.9943206023396476","false","0","MYH9","1716004","0.06015807962529274"
"3.858498023715415","7.411566460683981E-6","0.2591682032370416","0.0","2","8","1","2","false","TRPM6","26.0","0","2","0","0.9917622535339613","false","0","TRPM6","1214","0.6756756756756757"
"3.9703557312252964","0.0","0.25186660029865604","0.0","1","8","1","2","false","USP1","28.0","0","1","0","0.9914398970281691","false","0","USP1","0","0.0"
"3.858498023715415","7.411566460683981E-6","0.2591682032370416","0.0","2","8","1","2","false","EPB41","26.0","0","2","0","0.9917622535339613","false","0","EPB41","1214","0.6756756756756757"
"5.6300395256917","0.0","0.17761864644762707","0.0","2","9","7","17","false","HLA-DQB1","9.0","0","2","1","0.9866569466118394","false","0","HLA-DQB1","0","0.0"
"4.630434782608695","0.003618512124618516","0.215962441314554","0.0","10","8","7","17","false","HLA-DQA1","2.7777777777777777","0","10","1","0.9895376519233179","false","0","HLA-DQA1","447444","0.16161616161616163"
"4.725296442687747","9.212603780545693E-4","0.21162693433709745","0.0","4","8","1","11","false","CD74","4.666666666666667","0","4","1","0.9892642753813033","false","0","CD74","33186","0.3333333333333333"
"4.093675889328063","0.001054882778519408","0.24427923143767502","0.0","5","8","6","17","false","C1orf103","13.6","0","5","0","0.9910845075235503","false","0","C1orf103","90996","0.23773584905660378"
"5.6300395256917","0.0","0.17761864644762707","0.0","1","9","7","17","false","TLE1","9.0","0","1","0","0.9866569466118394","false","0","TLE1","0","0.0"
"3.8620553359683796","0.003764456061156431","0.2589294852113397","0.0","7","7","7","1","false","SH3GL2","41.6","0","7","2","0.9917520019136359","false","0","SH3GL2","513278","0.20714285714285716"
"4.093675889328063","0.001054882778519408","0.24427923143767502","0.0","5","8","6","17","false","RIF1","13.6","0","5","0","0.9910845075235503","false","0","RIF1","90996","0.23773584905660378"
"5.6300395256917","0.0","0.17761864644762707","0.0","1","9","7","17","false","HCRT","9.0","0","1","0","0.9866569466118394","false","0","HCRT","0","0.0"
"5.6300395256917","0.0","0.17761864644762707","0.0","1","9","7","17","false","APLP1","9.0","0","1","0","0.9866569466118394","false","0","APLP1","0","0.0"
"3.8","0.001268790908962368","0.2631578947368421","0.0","7","7","16","3","false","AKAP13","5.833333333333333","0","7","1","0.9919308357348703","false","0","AKAP13","52194","0.23015873015873015"
"3.8830039525691697","1.3987514953536589E-4","0.2575325732899023","0.3333333333333333","5","8","20","2","false","TGM2","66.0","0","5","2","0.9916916312606076","false","0","TGM2","5932","0.388560157790927"
"4.7996047430830036","0.0","0.2083504899942354","0.0","1","8","16","3","false","PRKAR2A","6.0","0","1","0","0.9890501304233918","false","0","PRKAR2A","0","0.0"
"3.800790513833992","0.0033290279820113017","0.26310316139767054","0.0","13","7","12","1","false","CNTFR","10.222222222222221","0","13","4","0.9919285575970203","false","0","CNTFR","309202","0.19621749408983452"
"3.6711462450592887","0.004965288786770281","0.27239448751076656","0.01098901098901099","20","7","6","1","false","FYN","18.142857142857142","0","20","6","0.9923021722044402","false","0","FYN","260434","0.09145880574452003"
"4.800395256916996","0.0","0.2083161794977357","0.0","1","8","12","1","false","PLSCR1","9.0","0","1","0","0.9890478522855418","false","0","PLSCR1","0","0.0"
"4.601581027667984","1.7248367778184746E-5","0.2173166122659337","0.0","2","8","12","1","false","KRTAP4-12","16.5","0","2","0","0.9896208039548473","false","0","KRTAP4-12","2544","0.5166666666666667"
"4.800395256916996","0.0","0.2083161794977357","0.0","1","8","12","1","false","APPBP2","9.0","0","1","0","0.9890478522855418","false","0","APPBP2","0","0.0"
"4.7043478260869565","7.162024685866358E-4","0.21256931608133087","0.0","3","7","12","8","false","CNTF","6.666666666666667","0","3","0","0.9893246460343315","false","0","CNTF","37054","0.37777777777777777"
"5.424505928853755","0.0","0.18434858641795396","0.0","1","9","7","4","false","C16ORF14","6.0","0","1","0","0.987249262452871","false","0","C16ORF14","0","0.0"
"4.424901185770751","0.0032142293281469166","0.22599374720857526","0.0","6","8","7","4","false","PIK3CD","3.6666666666666665","0","6","0","0.9901299677643495","false","0","PIK3CD","189142","0.16666666666666666"
"5.424505928853755","0.0","0.18434858641795396","0.0","1","9","7","4","false","TNPO2","6.0","0","1","0","0.987249262452871","false","0","TNPO2","0","0.0"
"5.424505928853755","0.0","0.18434858641795396","0.0","1","9","7","4","false","RALY","6.0","0","1","0","0.987249262452871","false","0","RALY","0","0.0"
"5.424505928853755","0.0","0.18434858641795396","0.0","1","9","7","4","false","FAM195A","6.0","0","1","0","0.987249262452871","false","0","FAM195A","0","0.0"
"4.913833992094862","0.0","0.2035070785070785","0.0","2","9","13","1","false","PILRA","6.0","0","2","1","0.9887209395040494","false","0","PILRA","0","0.0"
"3.9142292490118575","0.0012138945155559687","0.2554781379379986","0.0","8","8","13","1","false","PTPN6","19.333333333333332","0","8","2","0.9916016448155278","false","0","PTPN6","70066","0.20833333333333334"
"4.838735177865613","0.001300035244199482","0.20666557752001308","0.0","4","8","14","3","false","EPHB3","2.6666666666666665","0","4","1","0.9889373625998109","false","0","EPHB3","224080","0.3333333333333333"
"5.838339920948616","0.0","0.17128156522916527","0.0","1","9","14","3","false","RBL1","3.0","0","1","0","0.9860566572883326","false","0","RBL1","0","0.0"
"3.8521739130434782","0.0029094111352029315","0.2595936794582393","0.0","8","7","14","3","false","EBI-1108795","29.4","0","8","3","0.9917804786367623","false","0","EBI-1108795","463998","0.2088235294117647"
"4.420553359683795","0.0","0.22621602288984263","0.0","1","8","11","3","false","GRIP1","14.0","0","1","0","0.990142497522525","false","0","GRIP1","0","0.0"
"3.4209486166007905","0.003961868422339459","0.29231658001155403","0.03296703296703297","16","7","11","3","false","NR3C1","8.071428571428571","0","16","2","0.9930232028340035","false","0","NR3C1","261984","0.09082892416225749"
"4.420553359683795","0.0","0.22621602288984263","0.0","1","8","11","3","false","CD3D","14.0","0","1","0","0.990142497522525","false","0","CD3D","0","0.0"
"5.748221343873518","0.0","0.17396685690710306","0.0","1","10","12","11","false","CCL1","12.0","0","1","0","0.9863163650032464","false","0","CCL1","0","0.0"
"4.7486166007905135","0.004064042892621666","0.21058764774429833","0.0","13","9","12","11","false","CCR1","2.4166666666666665","0","13","1","0.9891970703147247","false","0","CCR1","849358","0.17708333333333334"
"4.981422924901186","0.0","0.2007458541617075","0.0","1","8","3","17","false","RABIF","12.0","0","1","0","0.988526158717864","false","0","RABIF","0","0.0"
"3.981818181818182","0.004318270051780963","0.2511415525114155","0.0","12","7","3","17","false","HBXIP","3.5","0","12","0","0.9914068640293424","false","0","HBXIP","425414","0.13157894736842105"
"4.981422924901186","0.0","0.2007458541617075","0.0","1","8","3","17","false","GPRASP1","12.0","0","1","0","0.988526158717864","false","0","GPRASP1","0","0.0"
"4.981422924901186","0.0","0.2007458541617075","0.0","1","8","3","17","false","VOPP1","12.0","0","1","0","0.988526158717864","false","0","VOPP1","0","0.0"
"4.981422924901186","0.0","0.2007458541617075","0.0","1","8","3","17","false","MAF1","12.0","0","1","0","0.988526158717864","false","0","MAF1","0","0.0"
"4.198418972332016","2.0843830766508236E-5","0.23818489926567502","0.0","2","8","11","3","false","GIT1","8.0","0","2","0","0.9907826542584092","false","0","GIT1","3256","0.5"
"3.156916996047431","0.0069960630855486075","0.3167647427068987","0.044444444444444446","10","6","3","2","false","GAPDH","75.6","0","10","0","0.993784100875944","false","0","GAPDH","724736","0.14158790170132324"
"3.6885375494071146","0.0024254057867009317","0.2711101585940849","0.0","6","7","7","1","false","EEF1A1","39.333333333333336","0","6","0","0.9922520531717375","false","0","EEF1A1","171148","0.17746913580246915"
"5.045454545454546","0.0","0.19819819819819817","0.0","2","8","8","16","false","CDH1","8.0","0","2","1","0.9883416295520041","false","0","CDH1","0","0.0"
"4.045849802371541","0.0032583646208776073","0.24716686205549043","0.0","10","7","8","16","false","FGFR1","8.625","0","10","2","0.9912223348634825","false","0","FGFR1","192034","0.1314655172413793"
"5.045454545454546","0.0","0.19819819819819817","0.0","1","8","8","16","false","ATG5","8.0","0","1","0","0.9883416295520041","false","0","ATG5","0","0.0"
"4.56798418972332","0.0","0.21891494332439215","0.0","2","8","10","9","false","PLEKHA1","8.0","0","2","1","0.9897176248134774","false","0","PLEKHA1","0","0.0"
"3.568379446640316","0.0030823305571065687","0.28023925564909175","0.0","12","7","10","9","false","PTPN13","14.0","0","12","4","0.9925983301249558","false","0","PTPN13","145080","0.12745098039215685"
"4.56798418972332","0.0","0.21891494332439215","0.0","2","8","10","9","false","PLEKHA2","8.0","0","2","1","0.9897176248134774","false","0","PLEKHA2","0","0.0"
"4.56798418972332","0.0","0.21891494332439215","0.0","2","8","10","9","false","PKN2","8.0","0","2","1","0.9897176248134774","false","0","PKN2","0","0.0"
"4.111857707509881","4.907862113368141E-5","0.24319907718927233","0.0","2","7","24","9","false","STK25","27.0","0","2","0","0.9910321103529974","false","0","STK25","4272","0.5098039215686274"
"4.111857707509881","4.907862113368141E-5","0.24319907718927233","0.0","3","7","24","9","false","PDCD10","27.0","0","3","1","0.9910321103529974","false","0","PDCD10","4272","0.5098039215686274"
"5.69407114624506","0.0","0.17562126891572954","0.0","2","10","5","19","false","GP1BA","5.0","0","2","1","0.9864724174459797","false","0","GP1BA","0","0.0"
"4.694466403162055","0.0024170280585703737","0.21301675507282986","0.0","9","9","5","19","false","VWF","4.2","0","8","2","0.9893531227574581","false","1","VWF","452014","0.2"
